match_id,season,date,venue,batting_team,bowling_team,toss_winner,toss_decision,winner,over,batter,non_striker,bowler,runs_batter,runs_extras,runs_total,extras_type,wicket_type,player_dismissed
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,0,YH Bhatia,HK Matthews,A Gardner,0,0,0,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,0,YH Bhatia,HK Matthews,A Gardner,0,0,0,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,0,YH Bhatia,HK Matthews,A Gardner,0,0,0,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,0,YH Bhatia,HK Matthews,A Gardner,0,0,0,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,0,YH Bhatia,HK Matthews,A Gardner,1,0,1,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,0,HK Matthews,YH Bhatia,A Gardner,1,0,1,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,1,HK Matthews,YH Bhatia,M Joshi,6,0,6,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,1,HK Matthews,YH Bhatia,M Joshi,4,0,4,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,1,HK Matthews,YH Bhatia,M Joshi,0,0,0,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,1,HK Matthews,YH Bhatia,M Joshi,1,0,1,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,1,YH Bhatia,HK Matthews,M Joshi,0,1,1,wides,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,1,YH Bhatia,HK Matthews,M Joshi,0,0,0,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,1,YH Bhatia,HK Matthews,M Joshi,0,0,0,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,2,HK Matthews,YH Bhatia,TP Kanwar,0,0,0,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,2,HK Matthews,YH Bhatia,TP Kanwar,1,0,1,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,2,YH Bhatia,HK Matthews,TP Kanwar,0,0,0,,caught,YH Bhatia
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,2,NR Sciver-Brunt,HK Matthews,TP Kanwar,1,0,1,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,2,HK Matthews,NR Sciver-Brunt,TP Kanwar,1,0,1,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,2,NR Sciver-Brunt,HK Matthews,TP Kanwar,0,0,0,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,3,HK Matthews,NR Sciver-Brunt,M Joshi,0,0,0,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,3,HK Matthews,NR Sciver-Brunt,M Joshi,1,0,1,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,3,NR Sciver-Brunt,HK Matthews,M Joshi,0,0,0,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,3,NR Sciver-Brunt,HK Matthews,M Joshi,4,0,4,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,3,NR Sciver-Brunt,HK Matthews,M Joshi,0,0,0,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,3,NR Sciver-Brunt,HK Matthews,M Joshi,0,0,0,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,4,HK Matthews,NR Sciver-Brunt,MC Patel,1,0,1,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,4,NR Sciver-Brunt,HK Matthews,MC Patel,0,1,1,wides,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,4,NR Sciver-Brunt,HK Matthews,MC Patel,0,0,0,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,4,NR Sciver-Brunt,HK Matthews,MC Patel,1,0,1,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,4,HK Matthews,NR Sciver-Brunt,MC Patel,1,0,1,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,4,NR Sciver-Brunt,HK Matthews,MC Patel,0,1,1,wides,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,4,NR Sciver-Brunt,HK Matthews,MC Patel,4,0,4,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,4,NR Sciver-Brunt,HK Matthews,MC Patel,4,0,4,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,5,HK Matthews,NR Sciver-Brunt,TP Kanwar,4,0,4,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,5,HK Matthews,NR Sciver-Brunt,TP Kanwar,0,0,0,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,5,HK Matthews,NR Sciver-Brunt,TP Kanwar,0,0,0,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,5,HK Matthews,NR Sciver-Brunt,TP Kanwar,0,0,0,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,5,HK Matthews,NR Sciver-Brunt,TP Kanwar,1,0,1,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,5,NR Sciver-Brunt,HK Matthews,TP Kanwar,4,0,4,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,6,HK Matthews,NR Sciver-Brunt,G Wareham,0,0,0,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,6,HK Matthews,NR Sciver-Brunt,G Wareham,1,0,1,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,6,NR Sciver-Brunt,HK Matthews,G Wareham,0,0,0,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,6,NR Sciver-Brunt,HK Matthews,G Wareham,0,0,0,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,6,NR Sciver-Brunt,HK Matthews,G Wareham,4,0,4,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,6,NR Sciver-Brunt,HK Matthews,G Wareham,0,0,0,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,7,HK Matthews,NR Sciver-Brunt,A Sutherland,0,0,0,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,7,HK Matthews,NR Sciver-Brunt,A Sutherland,6,0,6,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,7,HK Matthews,NR Sciver-Brunt,A Sutherland,0,0,0,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,7,HK Matthews,NR Sciver-Brunt,A Sutherland,6,0,6,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,7,HK Matthews,NR Sciver-Brunt,A Sutherland,0,0,0,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,7,HK Matthews,NR Sciver-Brunt,A Sutherland,0,0,0,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,8,NR Sciver-Brunt,HK Matthews,G Wareham,1,0,1,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,8,HK Matthews,NR Sciver-Brunt,G Wareham,6,0,6,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,8,HK Matthews,NR Sciver-Brunt,G Wareham,1,0,1,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,8,NR Sciver-Brunt,HK Matthews,G Wareham,0,0,0,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,8,NR Sciver-Brunt,HK Matthews,G Wareham,0,0,0,,caught,NR Sciver-Brunt
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,8,H Kaur,HK Matthews,G Wareham,1,0,1,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,9,H Kaur,HK Matthews,A Gardner,1,0,1,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,9,HK Matthews,H Kaur,A Gardner,4,0,4,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,9,HK Matthews,H Kaur,A Gardner,0,0,0,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,9,HK Matthews,H Kaur,A Gardner,1,0,1,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,9,H Kaur,HK Matthews,A Gardner,1,0,1,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,9,HK Matthews,H Kaur,A Gardner,0,0,0,,bowled,HK Matthews
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,10,H Kaur,AC Kerr,S Rana,4,0,4,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,10,H Kaur,AC Kerr,S Rana,4,0,4,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,10,H Kaur,AC Kerr,S Rana,0,0,0,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,10,H Kaur,AC Kerr,S Rana,1,0,1,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,10,AC Kerr,H Kaur,S Rana,1,0,1,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,10,H Kaur,AC Kerr,S Rana,0,0,0,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,11,AC Kerr,H Kaur,G Wareham,2,0,2,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,11,AC Kerr,H Kaur,G Wareham,1,0,1,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,11,H Kaur,AC Kerr,G Wareham,4,0,4,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,11,H Kaur,AC Kerr,G Wareham,4,0,4,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,11,H Kaur,AC Kerr,G Wareham,1,0,1,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,11,AC Kerr,H Kaur,G Wareham,4,0,4,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,12,H Kaur,AC Kerr,A Sutherland,0,0,0,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,12,H Kaur,AC Kerr,A Sutherland,4,0,4,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,12,H Kaur,AC Kerr,A Sutherland,4,0,4,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,12,H Kaur,AC Kerr,A Sutherland,1,0,1,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,12,AC Kerr,H Kaur,A Sutherland,1,0,1,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,12,H Kaur,AC Kerr,A Sutherland,0,0,0,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,13,AC Kerr,H Kaur,S Rana,1,0,1,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,13,H Kaur,AC Kerr,S Rana,1,0,1,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,13,AC Kerr,H Kaur,S Rana,4,0,4,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,13,AC Kerr,H Kaur,S Rana,0,0,0,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,13,AC Kerr,H Kaur,S Rana,4,0,4,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,13,AC Kerr,H Kaur,S Rana,1,0,1,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,14,AC Kerr,H Kaur,MC Patel,4,0,4,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,14,AC Kerr,H Kaur,MC Patel,1,0,1,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,14,H Kaur,AC Kerr,MC Patel,4,0,4,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,14,H Kaur,AC Kerr,MC Patel,4,0,4,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,14,H Kaur,AC Kerr,MC Patel,4,0,4,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,14,H Kaur,AC Kerr,MC Patel,4,0,4,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,15,AC Kerr,H Kaur,A Gardner,1,0,1,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,15,H Kaur,AC Kerr,A Gardner,4,0,4,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,15,H Kaur,AC Kerr,A Gardner,4,0,4,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,15,H Kaur,AC Kerr,A Gardner,4,0,4,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,15,H Kaur,AC Kerr,A Gardner,0,0,0,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,15,H Kaur,AC Kerr,A Gardner,1,0,1,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,16,H Kaur,AC Kerr,S Rana,1,0,1,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,16,AC Kerr,H Kaur,S Rana,0,0,0,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,16,AC Kerr,H Kaur,S Rana,1,0,1,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,16,H Kaur,AC Kerr,S Rana,4,0,4,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,16,H Kaur,AC Kerr,S Rana,0,0,0,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,16,H Kaur,AC Kerr,S Rana,0,1,1,wides,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,16,H Kaur,AC Kerr,S Rana,0,0,0,,caught,H Kaur
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,17,AC Kerr,P Vastrakar,A Sutherland,4,0,4,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,17,AC Kerr,P Vastrakar,A Sutherland,4,0,4,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,17,AC Kerr,P Vastrakar,A Sutherland,1,0,1,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,17,P Vastrakar,AC Kerr,A Sutherland,0,0,0,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,17,P Vastrakar,AC Kerr,A Sutherland,1,0,1,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,17,AC Kerr,P Vastrakar,A Sutherland,0,1,1,byes,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,18,AC Kerr,P Vastrakar,A Gardner,1,0,1,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,18,P Vastrakar,AC Kerr,A Gardner,4,0,4,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,18,P Vastrakar,AC Kerr,A Gardner,1,0,1,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,18,AC Kerr,P Vastrakar,A Gardner,1,0,1,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,18,P Vastrakar,AC Kerr,A Gardner,4,0,4,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,18,P Vastrakar,AC Kerr,A Gardner,4,0,4,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,19,AC Kerr,P Vastrakar,S Rana,6,0,6,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,19,AC Kerr,P Vastrakar,S Rana,1,0,1,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,19,P Vastrakar,AC Kerr,S Rana,1,0,1,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,19,AC Kerr,P Vastrakar,S Rana,1,0,1,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,19,P Vastrakar,AC Kerr,S Rana,0,0,0,,caught,P Vastrakar
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians,Gujarat Giants,Gujarat Giants,field,Mumbai Indians,19,IECM Wong,AC Kerr,S Rana,6,0,6,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Gujarat Giants,Mumbai Indians,Gujarat Giants,field,Mumbai Indians,0,S Meghana,BL Mooney,NR Sciver-Brunt,1,0,1,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Gujarat Giants,Mumbai Indians,Gujarat Giants,field,Mumbai Indians,0,BL Mooney,S Meghana,NR Sciver-Brunt,0,0,0,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",Gujarat Giants,Mumbai Indians,Gujarat Giants,field,Mumbai Indians,0,BL Mooney,S Meghana,NR Sciver-Brunt,0,0,0,,,
